prdt_type,brand,milestone,target_group,campaign_month,selected_qty,mailed_count,response_count,response_sales_amt,cust_segment,response_rate_percentage,sales_per_mailed
Prdt-2,E,15 Months,Control,JUNE,27,27,0,0.0,EGRecall15NVControl,0.0,0.0
Prdt-2,E,18 Months,Targeted,JUNE,12824,12824,305,59597.51,EGRecall16Leased,2.3783530879600745,4.647341703056768
Prdt-2,E,18 Months,Control,JUNE,1425,1425,39,9019.68,EGRecall16LeasedControl,2.736842105263158,6.3296
Prdt-2,E,18 Months,Targeted,JUNE,4038,4038,141,28621.05,EGRecall18Employed,3.4918276374442794,7.087927191679049
Prdt-2,E,18 Months,Control,JUNE,449,449,15,3887.02,EGRecall18EmployedControl,3.34075723830735,8.65706013363029
Prdt-2,E,18 Months,Targeted,JUNE,1786,1786,43,9186.52,EGRecall18FS,2.4076147816349383,5.143628219484882
Prdt-2,E,18 Months,Control,JUNE,198,198,7,1602.57,EGRecall18FSControl,3.535353535353535,8.093787878787879
Prdt-2,E,18 Months,Targeted,JUNE,7089,7089,209,45151.49,EGRecall18Leased,2.948229651572859,6.369232613908872
Prdt-2,E,18 Months,Control,JUNE,788,788,23,4327.09,EGRecall18LeasedControl,2.918781725888325,5.491230964467006
Prdt-2,E,18 Months,Targeted,JUNE,785,785,18,3478.44,EGRecall18NONFS,2.2929936305732483,4.431133757961783
Prdt-2,E,18 Months,Targeted,JUNE,805,805,22,4964.49,EGRecall18NONFS,2.732919254658385,6.1670683229813665
Prdt-2,E,18 Months,Control,JUNE,87,87,2,373.99,EGRecall18NONFSControl,2.2988505747126435,4.2987356321839085
Prdt-2,E,18 Months,Control,JUNE,89,89,2,423.49,EGRecall18NONFS-Control,2.247191011235955,4.758314606741573
Prdt-2,E,18 Months,Targeted,JUNE,125,125,3,750.02,EGRecall18NV,2.4,6.00016
Prdt-2,E,18 Months,Control,JUNE,14,14,0,0.0,EGRecall18NVControl,0.0,0.0
Prdt-2,E,21 Months,Targeted,JUNE,13520,13520,351,77973.52,EGRecall20Leased,2.5961538461538463,5.767272189349113
Prdt-2,E,21 Months,Control,JUNE,1502,1502,34,7750.82,EGRecall20LeasedControl,2.263648468708389,5.160332889480692
Prdt-2,E,21 Months,Targeted,JUNE,6103,6103,195,42659.57,EGRecall21Employed,3.195149926265771,6.9899344584630505
Prdt-2,E,21 Months,Control,JUNE,678,678,19,3359.75,EGRecall21EmployedControl,2.8023598820058995,4.955383480825959
Prdt-2,E,21 Months,Targeted,JUNE,2907,2907,62,13065.8,EGRecall21FS,2.1327829377364984,4.494599243206054
Prdt-2,E,21 Months,Control,JUNE,323,323,1,95.99,EGRecall21FSControl,0.30959752321981426,0.2971826625386997
Prdt-2,E,21 Months,Targeted,JUNE,1496,1496,31,6031.02,EGRecall21NONFS,2.072192513368984,4.031430481283423
Prdt-2,E,21 Months,Targeted,JUNE,1545,1545,32,6363.7,EGRecall21NONFS,2.071197411003236,4.118899676375404
Prdt-2,E,21 Months,Control,JUNE,166,166,4,583.45,EGRecall21NONFSControl,2.4096385542168677,3.5147590361445786
Prdt-2,E,21 Months,Control,JUNE,172,172,7,1155.1,EGRecall21NONFS-Control,4.069767441860465,6.715697674418604
Prdt-2,E,21 Months,Targeted,JUNE,257,257,5,1059.44,EGRecall21NV,1.9455252918287937,4.122334630350195
Prdt-2,E,21 Months,Control,JUNE,29,29,0,0.0,EGRecall21NVControl,0.0,0.0
Prdt-2,E,24 Months,Targeted,JUNE,13757,13757,329,69281.66,EGRecall22Leased,2.391509776840881,5.036102347895617
Prdt-2,E,24 Months,Control,JUNE,1528,1528,53,12415.0,EGRecall22LeasedControl,3.4685863874345553,8.125
Prdt-2,E,24 Months,Targeted,JUNE,6407,6407,225,48600.33,EGRecall24Employed,3.511783986265023,7.585504916497581
Prdt-2,E,24 Months,Control,JUNE,712,712,26,5876.87,EGRecall24EmployedControl,3.651685393258427,8.254030898876405
Prdt-2,E,24 Months,Targeted,JUNE,2857,2857,84,18053.09,EGRecall24FS,2.9401470073503675,6.318897444872244
Prdt-2,E,24 Months,Control,JUNE,317,317,11,2161.98,EGRecall24FSControl,3.4700315457413247,6.8201261829653
Prdt-2,E,24 Months,Targeted,JUNE,12860,12860,364,82684.32,EGRecall24Leased,2.8304821150855366,6.429573872472784
Prdt-2,E,24 Months,Control,JUNE,1429,1429,36,7596.87,EGRecall24LeasedControl,2.5192442267319803,5.316214135759272
Prdt-2,E,24 Months,Targeted,JUNE,1493,1493,34,5545.04,EGRecall24NONFS,2.277294038847957,3.714025452109846
Prdt-2,E,24 Months,Targeted,JUNE,1491,1491,36,9316.88,EGRecall24NONFS,2.414486921529175,6.248745808182427
Prdt-2,E,24 Months,Control,JUNE,166,166,5,1488.24,EGRecall24NONFSControl,3.0120481927710845,8.965301204819276
Prdt-2,E,24 Months,Control,JUNE,166,166,4,905.0,EGRecall24NONFS-Control,2.4096385542168677,5.451807228915663
Prdt-2,E,24 Months,Targeted,JUNE,261,261,3,490.44,EGRecall24NV,1.1494252873563218,1.879080459770115
Prdt-2,E,24 Months,Control,JUNE,29,29,0,0.0,EGRecall24NVControl,0.0,0.0
Prdt-2,E,27 Months,Targeted,JUNE,12750,12750,321,69080.52,EGRecall26Leased,2.5176470588235293,5.418080000000001
Prdt-2,E,27 Months,Control,JUNE,1417,1417,35,6083.86,EGRecall26LeasedControl,2.470007057163021,4.293479181369089
Prdt-2,E,27 Months,Targeted,JUNE,7463,7463,178,35584.77,EGRecall27Employed,2.385099825807316,4.768158917325472
Prdt-2,E,27 Months,Control,JUNE,829,829,16,2633.16,EGRecall27EmployedControl,1.9300361881785282,3.1763088057901085
Prdt-2,E,27 Months,Targeted,JUNE,3311,3311,51,11058.73,EGRecall27FS,1.5403201449713078,3.3399969797644213
Prdt-2,E,27 Months,Control,JUNE,368,368,5,519.45,EGRecall27FSControl,1.358695652173913,1.4115489130434784
Prdt-2,E,27 Months,Targeted,JUNE,1751,1751,18,3009.37,EGRecall27NONFS,1.0279840091376355,1.718657909765848
Prdt-2,E,27 Months,Targeted,JUNE,1772,1772,30,5567.97,EGRecall27NONFS,1.6930022573363432,3.1421952595936795
Prdt-2,E,27 Months,Control,JUNE,197,197,4,597.0,EGRecall27NONFSControl,2.030456852791878,3.030456852791878
Prdt-2,E,27 Months,Control,JUNE,195,195,2,354.0,EGRecall27NONFS-Control,1.0256410256410255,1.8153846153846154
Prdt-2,E,27 Months,Targeted,JUNE,318,318,4,279.17,EGRecall27NV,1.257861635220126,0.8778930817610063
Prdt-2,E,27 Months,Control,JUNE,35,35,0,0.0,EGRecall27NVControl,0.0,0.0
Prdt-2,E,12 Months,Control,MAY,781,781,30,4884.29,EGRecall12EmployedControl,3.841229193341869,6.253892445582586
Prdt-2,E,12 Months,Targeted,MAY,6850,6850,428,86207.17,EGRecall12Employeded,6.248175182481751,12.584988321167883
Prdt-2,E,12 Months,Targeted,MAY,3432,3432,150,31338.59,EGRecall12FS,4.370629370629371,9.131290792540792
Prdt-2,E,12 Months,Control,MAY,390,390,19,3097.7,EGRecall12FSControl,4.871794871794872,7.9428205128205125
Prdt-2,E,12 Months,Control,MAY,1432,1432,60,13961.93,EGRecall12LeasedControl,4.189944134078212,9.749951117318435
Prdt-2,E,12 Months,Targeted,MAY,12555,12555,587,116898.14,EGRecall12Leaseded,4.675428116288331,9.310883313420948
Prdt-2,E,12 Months,Targeted,MAY,1760,1760,62,11980.95,EGRecall12NONFS,3.5227272727272725,6.807357954545455
Prdt-2,E,12 Months,Control,MAY,200,200,9,1579.4,EGRecall12NONFSControl,4.5,7.897
Prdt-2,E,12 Months,Targeted,MAY,1714,1714,75,13662.32,EGRecall12NONFS-Test,4.3757292882147025,7.971015169194866
Prdt-2,E,12 Months,Control,MAY,196,196,7,883.0,EGRecall12NONFS-Test-Control,3.571428571428571,4.505102040816326
Prdt-2,E,12 Months,Targeted,MAY,246,246,7,900.97,EGRecall12NV,2.8455284552845526,3.662479674796748
Prdt-2,E,12 Months,Control,MAY,27,27,1,92.95,EGRecall12NVControl,3.7037037037037033,3.4425925925925926
Prdt-2,E,15 Months,Control,MAY,1413,1413,28,4326.0,EGRecall14LeasedControl,1.9815994338287333,3.061571125265393
Prdt-2,E,15 Months,Targeted,MAY,12390,12390,404,79859.06,EGRecall14Leaseded,3.2606941081517355,6.4454447134786115
Prdt-2,E,15 Months,Control,MAY,773,773,22,2830.7,EGRecall15EmployedControl,2.846054333764554,3.661966364812419
Prdt-2,E,15 Months,Targeted,MAY,6776,6776,253,47590.9,EGRecall15Employeded,3.7337662337662336,7.023450413223141
Prdt-2,E,15 Months,Targeted,MAY,3145,3145,85,16471.36,EGRecall15FS,2.7027027027027026,5.237316375198728
Prdt-2,E,15 Months,Control,MAY,358,358,6,741.59,EGRecall15FSControl,1.675977653631285,2.0714804469273744
Prdt-2,E,15 Months,Targeted,MAY,1467,1467,43,6928.87,EGRecall15NONFS,2.931152010906612,4.723156100886162
Prdt-2,E,15 Months,Control,MAY,167,167,3,399.47,EGRecall15NONFSControl,1.7964071856287425,2.392035928143713
Prdt-2,E,15 Months,Targeted,MAY,1468,1468,39,8297.01,EGRecall15NONFS-Test,2.656675749318801,5.65191416893733
Prdt-2,E,15 Months,Control,MAY,167,167,5,511.68,EGRecall15NONFS-Test-Control,2.9940119760479043,3.0639520958083835
Prdt-2,E,15 Months,Targeted,MAY,228,228,7,1995.85,EGRecall15NV,3.070175438596491,8.753728070175438
Prdt-2,E,15 Months,Control,MAY,25,25,0,0.0,EGRecall15NVControl,0.0,0.0
Prdt-2,E,18 Months,Control,MAY,868,868,29,6262.79,EGRecall16LeasedControl,3.3410138248847927,7.2151958525345625
Prdt-2,E,18 Months,Targeted,MAY,7612,7612,248,51830.93,EGRecall16Leaseded,3.25801366263794,6.809107987388335
Prdt-2,E,18 Months,Control,MAY,520,520,16,2515.06,EGRecall18EmployedControl,3.076923076923077,4.836653846153846
Prdt-2,E,18 Months,Targeted,MAY,4559,4559,175,33509.49,EGRecall18Employeded,3.8385610879578853,7.350184250932221
Prdt-2,E,18 Months,Targeted,MAY,2211,2211,70,12948.8,EGRecall18FS,3.1659882406151065,5.856535504296698
Prdt-2,E,18 Months,Control,MAY,252,252,8,1112.92,EGRecall18FSControl,3.1746031746031744,4.4163492063492065
Prdt-2,E,18 Months,Control,MAY,963,963,23,6182.36,EGRecall18LeasedControl,2.3883696780893042,6.419896157840083
Prdt-2,E,18 Months,Targeted,MAY,8443,8443,257,50503.73,EGRecall18Leaseded,3.043941726874334,5.981728058746891
Prdt-2,E,18 Months,Targeted,MAY,1130,1130,35,5671.1,EGRecall18NONFS,3.0973451327433628,5.018672566371682
Prdt-2,E,18 Months,Control,MAY,129,129,2,280.48,EGRecall18NONFSControl,1.550387596899225,2.174263565891473
Prdt-2,E,18 Months,Targeted,MAY,1113,1113,22,3855.0,EGRecall18NONFS-Test,1.9766397124887691,3.463611859838275
Prdt-2,E,18 Months,Control,MAY,127,127,3,687.69,EGRecall18NONFS-Test-Control,2.3622047244094486,5.41488188976378
Prdt-2,E,18 Months,Targeted,MAY,133,133,5,866.7,EGRecall18NV,3.7593984962406015,6.516541353383459
Prdt-2,E,18 Months,Control,MAY,15,15,0,0.0,EGRecall18NVControl,0.0,0.0
Prdt-2,E,21 Months,Control,MAY,1344,1344,44,8465.28,EGRecall20LeasedControl,3.273809523809524,6.298571428571429
Prdt-2,E,21 Months,Targeted,MAY,11784,11784,299,65932.37,EGRecall20Leaseded,2.5373387644263405,5.595075526137134
Prdt-2,E,21 Months,Control,MAY,738,738,12,2659.81,EGRecall21EmployedControl,1.6260162601626018,3.6040785907859076
Prdt-2,E,21 Months,Targeted,MAY,6469,6469,191,39233.21,EGRecall21Employeded,2.952542896892874,6.064802906167878
Prdt-2,E,21 Months,Targeted,MAY,3178,3178,65,12943.81,EGRecall21FS,2.0453115166771556,4.072942101950912
Prdt-2,E,21 Months,Control,MAY,362,362,10,2050.76,EGRecall21FSControl,2.7624309392265194,5.665082872928178
Prdt-2,E,21 Months,Targeted,MAY,1642,1642,42,7263.89,EGRecall21NONFS,2.5578562728380025,4.423806333739343
Prdt-2,E,21 Months,Control,MAY,187,187,3,314.9,EGRecall21NONFSControl,1.6042780748663104,1.6839572192513368
Prdt-2,E,21 Months,Targeted,MAY,1635,1635,42,8098.53,EGRecall21NONFS-Test,2.5688073394495414,4.953229357798165
Prdt-2,E,21 Months,Control,MAY,187,187,3,286.49,EGRecall21NONFS-Test-Control,1.6042780748663104,1.5320320855614973
Prdt-2,E,21 Months,Targeted,MAY,248,248,5,1119.19,EGRecall21NV,2.0161290322580645,4.512862903225806
Prdt-2,E,21 Months,Control,MAY,28,28,0,0.0,EGRecall21NVControl,0.0,0.0
Prdt-2,E,24 Months,Control,MAY,1409,1409,33,5112.93,EGRecall22LeasedControl,2.34208658623137,3.628765081618169
Prdt-2,E,24 Months,Targeted,MAY,12347,12347,301,65662.11,EGRecall22Leaseded,2.4378391512108206,5.318061877379121
Prdt-2,E,24 Months,Control,MAY,629,629,14,3377.2,EGRecall24EmployedControl,2.2257551669316373,5.369157392686804
Prdt-2,E,24 Months,Targeted,MAY,5517,5517,195,43593.3,EGRecall24Employeded,3.5345296356715608,7.901631321370311
Prdt-2,E,24 Months,Targeted,MAY,2737,2737,54,12432.78,EGRecall24FS,1.9729630982827915,4.54248447204969
Prdt-2,E,24 Months,Control,MAY,312,312,7,1049.49,EGRecall24FSControl,2.2435897435897436,3.36375
Prdt-2,E,24 Months,Control,MAY,1217,1217,37,8737.21,EGRecall24LeasedControl,3.0402629416598193,7.179301561216104
Prdt-2,E,24 Months,Targeted,MAY,10671,10671,303,68088.47,EGRecall24Leaseded,2.839471464717459,6.380701902352169
Prdt-2,E,24 Months,Targeted,MAY,1410,1410,27,6311.2,EGRecall24NONFS,1.9148936170212765,4.476028368794326
Prdt-2,E,24 Months,Control,MAY,160,160,5,713.24,EGRecall24NONFSControl,3.125,4.45775
Prdt-2,E,24 Months,Targeted,MAY,1483,1483,28,5194.38,EGRecall24NONFS-Test,1.8880647336480108,3.5026163182737693
Prdt-2,E,24 Months,Control,MAY,169,169,5,845.14,EGRecall24NONFS-Test-Control,2.9585798816568047,5.000828402366864
Prdt-2,E,24 Months,Targeted,MAY,174,174,5,706.68,EGRecall24NV,2.8735632183908044,4.061379310344828
Prdt-2,E,24 Months,Control,MAY,19,19,0,0.0,EGRecall24NVControl,0.0,0.0
Prdt-2,E,27 Months,Control,MAY,1615,1615,33,7590.35,EGRecall26LeasedControl,2.043343653250774,4.699907120743034
Prdt-2,E,27 Months,Targeted,MAY,14159,14159,339,78517.33,EGRecall26Leaseded,2.3942368811356736,5.545400805141607
Prdt-2,E,27 Months,Control,MAY,723,723,13,2324.53,EGRecall27EmployedControl,1.7980636237897647,3.215117565698479
Prdt-2,E,27 Months,Targeted,MAY,6336,6336,161,30166.62,EGRecall27Employeded,2.541035353535354,4.761145833333333
Prdt-2,E,27 Months,Targeted,MAY,3066,3066,43,10392.61,EGRecall27FS,1.4024787997390735,3.3896314416177433
Prdt-2,E,27 Months,Control,MAY,349,349,2,477.98,EGRecall27FSControl,0.5730659025787965,1.3695702005730659
Prdt-2,E,27 Months,Targeted,MAY,1462,1462,28,5999.52,EGRecall27NONFS,1.915184678522572,4.103638850889193
Prdt-2,E,27 Months,Control,MAY,166,166,4,1116.5,EGRecall27NONFSControl,2.4096385542168677,6.725903614457831
Prdt-2,E,27 Months,Targeted,MAY,1415,1415,21,5193.34,EGRecall27NONFS-Test,1.4840989399293287,3.6702049469964666
Prdt-2,E,27 Months,Control,MAY,161,161,6,1075.38,EGRecall27NONFS-Test-Control,3.7267080745341614,6.679378881987578
Prdt-2,E,27 Months,Targeted,MAY,241,241,2,1043.99,EGRecall27NV,0.8298755186721992,4.331908713692946
Prdt-2,E,27 Months,Control,MAY,27,27,1,108.0,EGRecall27NVControl,3.7037037037037033,4.0
Prdt-2,E,12 Months,Control,NOVEMBER,366,43,1,754.0,Recall-CG,2.3255813953488373,17.53488372093023
Prdt-2,E,12 Months,Control,NOVEMBER,23724,1701,83,18916.9,Recall-CG,4.879482657260435,11.121046443268666
Prdt-2,E,12 Months,Control,NOVEMBER,10190,976,82,15078.47,Recall-CG,8.401639344262295,15.449252049180327
Prdt-2,E,12 Months,Control,NOVEMBER,6948,569,26,5587.98,Recall-CG,4.569420035149385,9.820702987697715
Prdt-2,E,12 Months,Control,NOVEMBER,9440,324,13,2412.57,Recall-CG,4.012345679012346,7.446203703703704
Prdt-2,E,12 Months,Targeted,NOVEMBER,3224,308,15,2633.59,Recall-TG,4.870129870129871,8.550616883116884
Prdt-2,E,12 Months,Targeted,NOVEMBER,85140,2990,136,26222.34,Recall-TG,4.5484949832775925,8.770013377926421
Prdt-2,E,12 Months,Targeted,NOVEMBER,320325,15287,771,161181.14,Recall-TG,5.043501013933407,10.54367370968797
Prdt-2,E,12 Months,Targeted,NOVEMBER,91768,8732,623,115041.42,Recall-TG,7.1346770499312875,13.174693082913421
Prdt-2,E,12 Months,Targeted,NOVEMBER,104310,4999,227,39735.25,Recall-TG,4.540908181636327,7.948639727945589
Prdt-2,E,15 Months,Control,NOVEMBER,183,32,1,137.98,Recall-CG,3.125,4.311875
Prdt-2,E,15 Months,Control,NOVEMBER,5664,328,11,1766.33,Recall-CG,3.353658536585366,5.38515243902439
Prdt-2,E,15 Months,Control,NOVEMBER,5095,946,43,8098.47,Recall-CG,4.545454545454546,8.560750528541227
Prdt-2,E,15 Months,Control,NOVEMBER,11862,1535,52,11992.69,Recall-CG,3.3876221498371337,7.812827361563518
Prdt-2,E,15 Months,Control,NOVEMBER,4632,352,11,2101.85,Recall-CG,3.125,5.971164772727272
Prdt-2,E,15 Months,Targeted,NOVEMBER,62586,3322,103,19358.19,Recall-TG,3.100541842263697,5.827269717037929
Prdt-2,E,15 Months,Targeted,NOVEMBER,45884,8632,382,71788.53,Recall-TG,4.425393883225208,8.316558155699722
Prdt-2,E,15 Months,Targeted,NOVEMBER,51084,3085,86,16554.24,Recall-TG,2.787682333873582,5.366042139384117
Prdt-2,E,15 Months,Targeted,NOVEMBER,1612,312,13,2466.81,Recall-TG,4.166666666666666,7.906442307692307
Prdt-2,E,15 Months,Targeted,NOVEMBER,106775,13816,426,81959.36,Recall-TG,3.0833815865663,5.932206137811233
Prdt-2,E,18 Months,Control,NOVEMBER,11862,1368,33,6162.38,Recall-CG,2.4122807017543857,4.504663742690059
Prdt-2,E,18 Months,Control,NOVEMBER,5664,299,3,808.29,Recall-CG,1.0033444816053512,2.7033110367892976
Prdt-2,E,18 Months,Control,NOVEMBER,2316,307,7,1275.76,Recall-CG,2.2801302931596092,4.15557003257329
Prdt-2,E,18 Months,Control,NOVEMBER,183,26,0,0.0,Recall-CG,0.0,0.0
Prdt-2,E,18 Months,Control,NOVEMBER,5095,737,21,3889.42,Recall-CG,2.8493894165535956,5.277367706919946
Prdt-2,E,18 Months,Control,NOVEMBER,11862,1511,40,7594.98,Recall-CG,2.6472534745201854,5.026459298477829
Prdt-2,E,18 Months,Targeted,NOVEMBER,106775,13683,398,79807.15,Recall-TG,2.908718848205803,5.832576920266023
Prdt-2,E,18 Months,Targeted,NOVEMBER,1612,250,5,1266.83,Recall-TG,2.0,5.06732
Prdt-2,E,18 Months,Targeted,NOVEMBER,62586,2750,77,16151.08,Recall-TG,2.8000000000000003,5.87312
Prdt-2,E,18 Months,Targeted,NOVEMBER,51084,2658,66,14237.03,Recall-TG,2.4830699774266365,5.356294206170053
Prdt-2,E,18 Months,Targeted,NOVEMBER,106775,12073,287,57829.76,Recall-TG,2.3772053342168475,4.790007454650874
Prdt-2,E,18 Months,Targeted,NOVEMBER,45884,6840,259,55238.75,Recall-TG,3.7865497076023393,8.075840643274853
Prdt-2,E,21 Months,Control,NOVEMBER,4632,382,5,1059.2,Recall-CG,1.3089005235602094,2.7727748691099476
Prdt-2,E,21 Months,Control,NOVEMBER,183,24,0,0.0,Recall-CG,0.0,0.0
Prdt-2,E,21 Months,Control,NOVEMBER,5664,348,4,588.6,Recall-CG,1.1494252873563218,1.6913793103448276
Prdt-2,E,21 Months,Control,NOVEMBER,11862,1849,39,7517.33,Recall-CG,2.1092482422931313,4.065619253650622
Prdt-2,E,21 Months,Control,NOVEMBER,5095,980,18,3697.96,Recall-CG,1.8367346938775513,3.7734285714285716
Prdt-2,E,21 Months,Targeted,NOVEMBER,1612,280,5,909.08,Recall-TG,1.7857142857142856,3.246714285714286
Prdt-2,E,21 Months,Targeted,NOVEMBER,45884,8466,233,43402.24,Recall-TG,2.752185211433971,5.12665249232223
Prdt-2,E,21 Months,Targeted,NOVEMBER,51084,2998,58,12164.71,Recall-TG,1.9346230820547032,4.057608405603736
Prdt-2,E,21 Months,Targeted,NOVEMBER,62586,3325,71,13231.63,Recall-TG,2.1353383458646618,3.979437593984962
Prdt-2,E,21 Months,Targeted,NOVEMBER,106775,16126,356,65483.31,Recall-TG,2.2076150316259455,4.060728636983753
Prdt-2,E,24 Months,Control,NOVEMBER,5095,687,21,3245.63,Recall-CG,3.056768558951965,4.724352256186317
Prdt-2,E,24 Months,Control,NOVEMBER,11862,1419,30,5127.03,Recall-CG,2.1141649048625792,3.6131289640591966
Prdt-2,E,24 Months,Control,NOVEMBER,3776,268,8,1817.76,Recall-CG,2.9850746268656714,6.782686567164179
Prdt-2,E,24 Months,Control,NOVEMBER,183,20,1,64.0,Recall-CG,5.0,3.2
Prdt-2,E,24 Months,Control,NOVEMBER,6948,274,9,1822.49,Recall-CG,3.2846715328467155,6.651423357664234
Prdt-2,E,24 Months,Control,NOVEMBER,11862,1228,36,7756.72,Recall-CG,2.9315960912052117,6.316547231270358
Prdt-2,E,24 Months,Targeted,NOVEMBER,62586,2663,66,12679.99,Recall-TG,2.478407810739767,4.761543372136688
Prdt-2,E,24 Months,Targeted,NOVEMBER,45884,6311,233,44663.3,Recall-TG,3.6919664078592938,7.077055934083347
Prdt-2,E,24 Months,Targeted,NOVEMBER,106775,12601,282,56368.02,Recall-TG,2.237917625585271,4.473297357352591
Prdt-2,E,24 Months,Targeted,NOVEMBER,106775,11490,354,75848.11,Recall-TG,3.0809399477806787,6.601228024369017
Prdt-2,E,24 Months,Targeted,NOVEMBER,34056,2537,54,12613.49,Recall-TG,2.128498226251478,4.971813165155695
Prdt-2,E,24 Months,Targeted,NOVEMBER,1612,202,4,1766.79,Recall-TG,1.9801980198019802,8.746485148514852
Prdt-2,E,27 Months,Control,NOVEMBER,5664,321,3,573.59,Recall-CG,0.9345794392523363,1.7868847352024924
Prdt-2,E,27 Months,Control,NOVEMBER,183,38,2,160.71,Recall-CG,5.263157894736842,4.229210526315789
Prdt-2,E,27 Months,Control,NOVEMBER,5095,769,11,2845.61,Recall-CG,1.4304291287386215,3.700403120936281
Prdt-2,E,27 Months,Control,NOVEMBER,11862,1251,22,5479.63,Recall-CG,1.7585931254996003,4.380199840127898
Prdt-2,E,27 Months,Control,NOVEMBER,145908,432,15,3323.03,Recall-CG,3.4722222222222223,7.692199074074074
Prdt-2,E,27 Months,Targeted,NOVEMBER,238392,2744,42,8068.7,Recall-TG,1.530612244897959,2.9404883381924196
Prdt-2,E,27 Months,Targeted,NOVEMBER,45884,6887,169,38372.98,Recall-TG,2.4538986496297372,5.571799041672717
Prdt-2,E,27 Months,Targeted,NOVEMBER,2545164,3787,102,21784.88,Recall-TG,2.6934248745709004,5.7525429099551095
Prdt-2,E,27 Months,Targeted,NOVEMBER,1612,244,5,1116.73,Recall-TG,2.0491803278688523,4.576762295081967
Prdt-2,E,27 Months,Targeted,NOVEMBER,106775,11686,277,56567.81,Recall-TG,2.3703576929659422,4.840647783672771
Prdt-2,E,12 Months,Control,OCTOBER,50956,1888,170,35656.2,EG Recall Leased-CG,9.004237288135593,18.885699152542372
Prdt-2,E,12 Months,Control,OCTOBER,72120,1934,261,60831.29,EG Recall Leased-CG,13.495346432264737,31.453614270941056
Prdt-2,E,12 Months,Targeted,OCTOBER,688020,17078,1587,346568.74,EG Recall Leased-TG,9.292657219814966,20.293286099074834
Prdt-2,E,12 Months,Targeted,OCTOBER,540820,17630,2541,572875.43,EG Recall Leased-TG,14.412932501418037,32.494352240499154
Prdt-2,E,12 Months,Control,OCTOBER,20596,956,120,26870.07,Recall Employed-CG,12.552301255230125,28.10676778242678
Prdt-2,E,12 Months,Control,OCTOBER,13095,994,97,23445.87,Recall Employed-CG,9.758551307847082,23.58739436619718
